"subject_id","treatment_id","paper_id","Game_type","scenarios","Design","KW_Normative","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal"
"2019Cha026_2_538","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_538","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_538","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_538","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_539","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_540","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_541","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_542","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_543","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_544","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_545","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_546","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_547","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_548","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_549","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_550","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_551","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_552","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_553","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_554","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_555","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_556","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_557","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_558","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",7,"Between",0.0301675982981421,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",8,"Between",-0.135195535238229,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",9,"Between",-0.208938551348681,NA,NA,NA,NA
"2019Cha026_2_559","2019Cha026_2","2019Cha026","DG",10,"Between",-0.329608941211381,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",0,"Between",0.363128491953099,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",1,"Between",0.41005586637132,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",2,"Between",0.486033522050474,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",3,"Between",0.546368718313771,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",4,"Between",0.586592186429647,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",5,"Between",0.772067046448505,NA,NA,NA,NA
"2019Cha026_2_560","2019Cha026_2","2019Cha026","DG",6,"Between",0.262569838312751,NA,NA,NA,NA
