"treatment_id","subject_id","paper_id","female","age","scenarios","KW_Normative","Game_type","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal","Design"
"2020And089_2","2020And089_2_norms_179","2020And089",NA,27,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_179","2020And089",NA,27,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_179","2020And089",NA,27,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_179","2020And089",NA,27,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_180","2020And089",NA,38,"0",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_180","2020And089",NA,38,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_180","2020And089",NA,38,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_180","2020And089",NA,38,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_180","2020And089",NA,38,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_180","2020And089",NA,38,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_181","2020And089",NA,21,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_181","2020And089",NA,21,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_181","2020And089",NA,21,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_181","2020And089",NA,21,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_181","2020And089",NA,21,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_181","2020And089",NA,21,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_182","2020And089",NA,23,"0",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_182","2020And089",NA,23,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_182","2020And089",NA,23,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_182","2020And089",NA,23,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_182","2020And089",NA,23,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_182","2020And089",NA,23,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_183","2020And089",NA,23,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_183","2020And089",NA,23,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_183","2020And089",NA,23,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_183","2020And089",NA,23,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_183","2020And089",NA,23,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_183","2020And089",NA,23,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_184","2020And089",NA,25,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_184","2020And089",NA,25,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_184","2020And089",NA,25,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_184","2020And089",NA,25,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_184","2020And089",NA,25,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_184","2020And089",NA,25,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_185","2020And089",NA,23,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_185","2020And089",NA,23,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_185","2020And089",NA,23,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_185","2020And089",NA,23,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_185","2020And089",NA,23,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_185","2020And089",NA,23,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_186","2020And089",NA,23,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_186","2020And089",NA,23,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_186","2020And089",NA,23,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_186","2020And089",NA,23,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_186","2020And089",NA,23,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_186","2020And089",NA,23,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_187","2020And089",NA,54,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_187","2020And089",NA,54,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_187","2020And089",NA,54,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_187","2020And089",NA,54,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_187","2020And089",NA,54,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_187","2020And089",NA,54,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_188","2020And089",NA,23,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_188","2020And089",NA,23,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_188","2020And089",NA,23,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_188","2020And089",NA,23,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_188","2020And089",NA,23,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_188","2020And089",NA,23,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_189","2020And089",NA,36,"0",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_189","2020And089",NA,36,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_189","2020And089",NA,36,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_189","2020And089",NA,36,"30",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_189","2020And089",NA,36,"40",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_189","2020And089",NA,36,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_190","2020And089",NA,27,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_190","2020And089",NA,27,"10",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_190","2020And089",NA,27,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_190","2020And089",NA,27,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_190","2020And089",NA,27,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_2","2020And089_2_norms_190","2020And089",NA,27,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_1","2020And089",NA,25,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_1","2020And089",NA,25,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_1","2020And089",NA,25,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_1","2020And089",NA,25,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_1","2020And089",NA,25,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_1","2020And089",NA,25,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_2","2020And089",NA,24,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_2","2020And089",NA,24,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_2","2020And089",NA,24,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_2","2020And089",NA,24,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_2","2020And089",NA,24,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_2","2020And089",NA,24,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_3","2020And089",NA,21,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_3","2020And089",NA,21,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_3","2020And089",NA,21,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_3","2020And089",NA,21,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_3","2020And089",NA,21,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_3","2020And089",NA,21,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_4","2020And089",NA,26,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_4","2020And089",NA,26,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_4","2020And089",NA,26,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_4","2020And089",NA,26,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_4","2020And089",NA,26,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_4","2020And089",NA,26,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_5","2020And089",NA,23,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_5","2020And089",NA,23,"10",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_5","2020And089",NA,23,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_5","2020And089",NA,23,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_5","2020And089",NA,23,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_5","2020And089",NA,23,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_6","2020And089",NA,25,"0",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_6","2020And089",NA,25,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_6","2020And089",NA,25,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_6","2020And089",NA,25,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_6","2020And089",NA,25,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_6","2020And089",NA,25,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_7","2020And089",NA,25,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_7","2020And089",NA,25,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_7","2020And089",NA,25,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_7","2020And089",NA,25,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_7","2020And089",NA,25,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_7","2020And089",NA,25,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_8","2020And089",NA,20,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_8","2020And089",NA,20,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_8","2020And089",NA,20,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_8","2020And089",NA,20,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_8","2020And089",NA,20,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_8","2020And089",NA,20,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_9","2020And089",NA,25,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_9","2020And089",NA,25,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_9","2020And089",NA,25,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_9","2020And089",NA,25,"30",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_9","2020And089",NA,25,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_9","2020And089",NA,25,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_10","2020And089",NA,38,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_10","2020And089",NA,38,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_10","2020And089",NA,38,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_10","2020And089",NA,38,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_10","2020And089",NA,38,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_10","2020And089",NA,38,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_11","2020And089",NA,22,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_11","2020And089",NA,22,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_11","2020And089",NA,22,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_11","2020And089",NA,22,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_11","2020And089",NA,22,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_11","2020And089",NA,22,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_12","2020And089",NA,22,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_12","2020And089",NA,22,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_12","2020And089",NA,22,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_12","2020And089",NA,22,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_12","2020And089",NA,22,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_12","2020And089",NA,22,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_13","2020And089",NA,25,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_13","2020And089",NA,25,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_13","2020And089",NA,25,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_13","2020And089",NA,25,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_13","2020And089",NA,25,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_13","2020And089",NA,25,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_14","2020And089",NA,25,"0",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_14","2020And089",NA,25,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_14","2020And089",NA,25,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_14","2020And089",NA,25,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_14","2020And089",NA,25,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_14","2020And089",NA,25,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_15","2020And089",NA,26,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_15","2020And089",NA,26,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_15","2020And089",NA,26,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_15","2020And089",NA,26,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_15","2020And089",NA,26,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_15","2020And089",NA,26,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_16","2020And089",NA,21,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_16","2020And089",NA,21,"10",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_16","2020And089",NA,21,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_16","2020And089",NA,21,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_16","2020And089",NA,21,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_16","2020And089",NA,21,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_17","2020And089",NA,24,"0",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_17","2020And089",NA,24,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_17","2020And089",NA,24,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_17","2020And089",NA,24,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_17","2020And089",NA,24,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_17","2020And089",NA,24,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_18","2020And089",NA,22,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_18","2020And089",NA,22,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_18","2020And089",NA,22,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_18","2020And089",NA,22,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_18","2020And089",NA,22,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_18","2020And089",NA,22,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_19","2020And089",NA,31,"0",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_19","2020And089",NA,31,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_19","2020And089",NA,31,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_19","2020And089",NA,31,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_19","2020And089",NA,31,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_19","2020And089",NA,31,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_20","2020And089",NA,31,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_20","2020And089",NA,31,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_20","2020And089",NA,31,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_20","2020And089",NA,31,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_20","2020And089",NA,31,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_20","2020And089",NA,31,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_21","2020And089",NA,20,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_21","2020And089",NA,20,"10",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_21","2020And089",NA,20,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_21","2020And089",NA,20,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_21","2020And089",NA,20,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_21","2020And089",NA,20,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_22","2020And089",NA,20,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_22","2020And089",NA,20,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_22","2020And089",NA,20,"20",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_22","2020And089",NA,20,"30",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_22","2020And089",NA,20,"40",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_22","2020And089",NA,20,"50",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_23","2020And089",NA,24,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_23","2020And089",NA,24,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_23","2020And089",NA,24,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_23","2020And089",NA,24,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_23","2020And089",NA,24,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_23","2020And089",NA,24,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_24","2020And089",NA,21,"0",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_24","2020And089",NA,21,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_24","2020And089",NA,21,"20",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_24","2020And089",NA,21,"30",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_24","2020And089",NA,21,"40",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_24","2020And089",NA,21,"50",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_25","2020And089",NA,40,"0",-1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_25","2020And089",NA,40,"10",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_25","2020And089",NA,40,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_25","2020And089",NA,40,"30",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_25","2020And089",NA,40,"40",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_25","2020And089",NA,40,"50",1,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_26","2020And089",NA,21,"0",-0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_26","2020And089",NA,21,"10",0.333333333333333,"Donation Game",NA,NA,NA,NA,"Between"
"2020And089_1","2020And089_1_norms_26","2020And089",NA,21,"20",1,"Donation Game",NA,NA,NA,NA,"Between"
