"paper_id","treatment_id","subject_id","scenarios","choice","A","endowment","payoff","mean_app","sd_app","Game_type","female","age","Design","other_payoff_ahead","other_payoff_behind","id"
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",1,2.5,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",1.5,2.5,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",2,2.5,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",2.5,2.5,1,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",3,2.5,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",3.5,2.5,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",4,2.5,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",4.5,2.5,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_18",5,2.5,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,10
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",0,2.5,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",0.5,2.5,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",1,2.5,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",1.5,2.5,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",2,2.5,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",2.5,2.5,1,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",3,2.5,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",3.5,2.5,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",4,2.5,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",4.5,2.5,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_19",5,2.5,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,11
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",0,0,1,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",0.5,0,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",1,0,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",1.5,0,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",2,0,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",2.5,0,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",3,0,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",3.5,0,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",4,0,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",4.5,0,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_2",5,0,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,12
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",0,2.5,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",0.5,2.5,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",1,2.5,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",1.5,2.5,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",2,2.5,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",2.5,2.5,1,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",3,2.5,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",3.5,2.5,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",4,2.5,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",4.5,2.5,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_20",5,2.5,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,13
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",0,2.5,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",0.5,2.5,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",1,2.5,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",1.5,2.5,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",2,2.5,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",2.5,2.5,1,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",3,2.5,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",3.5,2.5,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",4,2.5,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",4.5,2.5,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_21",5,2.5,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,14
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",0,2.5,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",0.5,2.5,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",1,2.5,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",1.5,2.5,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",2,2.5,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",2.5,2.5,1,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",3,2.5,0,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",3.5,2.5,0,5,1.5,0.420238096799169,0.635511325049263,"DG",NA,NA,"Between",0,2,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",4,2.5,0,5,1,0.333333333333333,0.716308029069073,"DG",NA,NA,"Between",0,3,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",4.5,2.5,0,5,0.5,0.277857142544928,0.809180862959335,"DG",NA,NA,"Between",0,4,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_22",5,2.5,0,5,0,0.261785714754037,0.859478913908997,"DG",NA,NA,"Between",0,5,15
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",0,3,0,5,5,-0.753809524433953,0.555103170451477,"DG",NA,NA,"Between",5,0,16
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",0.5,3,0,5,4.5,-0.571071429976395,0.590911117049045,"DG",NA,NA,"Between",4,0,16
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",1,3,0,5,4,-0.419523813894817,0.525021870965567,"DG",NA,NA,"Between",3,0,16
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",1.5,3,0,5,3.5,-0.157976193442231,0.495980912852103,"DG",NA,NA,"Between",2,0,16
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",2,3,0,5,3,0.165595242310138,0.471200347936349,"DG",NA,NA,"Between",1,0,16
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",2.5,3,0,5,2.5,0.801428572053001,0.460126077647814,"DG",NA,NA,"Between",0,0,16
"2007Lis165","2007Lis165_1a","2007Lis165_1a_23",3,3,1,5,2,0.546904764714695,0.568188786837402,"DG",NA,NA,"Between",0,1,16
