"treatment_id","scenarios","subject_id","paper_id","Game_type","choice","A","endowment","female","age","Design","mean_app","sd_app"
"2019Cha026_1",1,"2019Cha026_1_921","2019Cha026","DG",0,0,10,0,31,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_423","2019Cha026","DG",0,0,10,0,18,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_981","2019Cha026","DG",0,0,10,1,33,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_445","2019Cha026","DG",0,0,10,1,49,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_1003","2019Cha026","DG",5,0,10,1,40,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_992","2019Cha026","DG",5,0,10,1,36,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_459","2019Cha026","DG",5,0,10,1,31,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_929","2019Cha026","DG",5,0,10,0,30,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_456","2019Cha026","DG",0,0,10,0,19,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_436","2019Cha026","DG",5,0,10,0,28,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_900","2019Cha026","DG",5,0,10,1,29,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_893","2019Cha026","DG",3,0,10,0,38,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_940","2019Cha026","DG",0,0,10,0,47,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_984","2019Cha026","DG",5,0,10,1,36,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_983","2019Cha026","DG",0,0,10,0,64,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_396","2019Cha026","DG",5,0,10,0,27,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_914","2019Cha026","DG",3,0,10,1,32,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_955","2019Cha026","DG",3,0,10,1,31,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_395","2019Cha026","DG",5,0,10,0,23,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_950","2019Cha026","DG",4,0,10,1,33,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_434","2019Cha026","DG",2,0,10,1,45,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_390","2019Cha026","DG",0,0,10,1,33,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_411","2019Cha026","DG",0,0,10,0,27,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_409","2019Cha026","DG",5,0,10,1,26,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_943","2019Cha026","DG",2,0,10,0,54,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_469","2019Cha026","DG",8,0,10,1,56,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_920","2019Cha026","DG",0,0,10,1,44,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_388","2019Cha026","DG",5,0,10,0,44,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_463","2019Cha026","DG",5,0,10,0,20,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_957","2019Cha026","DG",5,0,10,0,34,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_422","2019Cha026","DG",0,0,10,1,24,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_462","2019Cha026","DG",10,0,10,1,37,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_926","2019Cha026","DG",5,0,10,1,47,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_413","2019Cha026","DG",0,0,10,0,20,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_987","2019Cha026","DG",0,0,10,0,51,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_905","2019Cha026","DG",0,0,10,1,38,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_948","2019Cha026","DG",0,0,10,0,34,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_885","2019Cha026","DG",10,0,10,0,28,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_961","2019Cha026","DG",5,0,10,1,24,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_477","2019Cha026","DG",0,0,10,0,27,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_439","2019Cha026","DG",2,0,10,1,27,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_960","2019Cha026","DG",0,0,10,1,31,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_886","2019Cha026","DG",5,0,10,1,45,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_997","2019Cha026","DG",5,0,10,0,33,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_391","2019Cha026","DG",5,0,10,0,50,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_913","2019Cha026","DG",8,0,10,1,28,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_990","2019Cha026","DG",5,0,10,1,44,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_923","2019Cha026","DG",5,0,10,0,28,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_974","2019Cha026","DG",5,0,10,0,29,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_419","2019Cha026","DG",5,0,10,1,31,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",1,"2019Cha026_1_976","2019Cha026","DG",5,0,10,1,44,"Between",-0.258823536774691,0.562572804713755
"2019Cha026_1",2,"2019Cha026_1_981","2019Cha026","DG",0,0,10,1,33,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_974","2019Cha026","DG",5,0,10,0,29,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_961","2019Cha026","DG",5,0,10,1,24,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_404","2019Cha026","DG",0,0,10,0,20,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_983","2019Cha026","DG",0,0,10,0,64,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_893","2019Cha026","DG",3,0,10,0,38,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_897","2019Cha026","DG",0,0,10,0,27,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_955","2019Cha026","DG",3,0,10,1,31,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_462","2019Cha026","DG",10,0,10,1,37,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_441","2019Cha026","DG",4,0,10,1,34,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_984","2019Cha026","DG",5,0,10,1,36,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_434","2019Cha026","DG",2,1,10,1,45,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_900","2019Cha026","DG",5,0,10,1,29,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_454","2019Cha026","DG",9,0,10,0,26,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_987","2019Cha026","DG",0,0,10,0,51,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_388","2019Cha026","DG",5,0,10,0,44,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_423","2019Cha026","DG",0,0,10,0,18,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_396","2019Cha026","DG",5,0,10,0,27,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_921","2019Cha026","DG",0,0,10,0,31,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_997","2019Cha026","DG",5,0,10,0,33,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_889","2019Cha026","DG",5,0,10,1,61,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_886","2019Cha026","DG",5,0,10,1,45,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_929","2019Cha026","DG",5,0,10,0,30,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_905","2019Cha026","DG",0,0,10,1,38,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_456","2019Cha026","DG",0,0,10,0,19,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_950","2019Cha026","DG",4,0,10,1,33,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_436","2019Cha026","DG",5,0,10,0,28,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_411","2019Cha026","DG",0,0,10,0,27,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_409","2019Cha026","DG",5,0,10,1,26,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_445","2019Cha026","DG",0,0,10,1,49,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_1003","2019Cha026","DG",5,0,10,1,40,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_469","2019Cha026","DG",8,0,10,1,56,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_920","2019Cha026","DG",0,0,10,1,44,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_913","2019Cha026","DG",8,0,10,1,28,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_419","2019Cha026","DG",5,0,10,1,31,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_395","2019Cha026","DG",5,0,10,0,23,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_976","2019Cha026","DG",5,0,10,1,44,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_391","2019Cha026","DG",5,0,10,0,50,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_885","2019Cha026","DG",10,0,10,0,28,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_940","2019Cha026","DG",0,0,10,0,47,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_923","2019Cha026","DG",5,0,10,0,28,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_477","2019Cha026","DG",0,0,10,0,27,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_960","2019Cha026","DG",0,0,10,1,31,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_463","2019Cha026","DG",5,0,10,0,20,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_914","2019Cha026","DG",3,0,10,1,32,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_422","2019Cha026","DG",0,0,10,1,24,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_439","2019Cha026","DG",2,1,10,1,27,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_990","2019Cha026","DG",5,0,10,1,44,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_413","2019Cha026","DG",0,0,10,0,20,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_459","2019Cha026","DG",5,0,10,1,31,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_943","2019Cha026","DG",2,1,10,0,54,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_948","2019Cha026","DG",0,0,10,0,34,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_957","2019Cha026","DG",5,0,10,0,34,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_992","2019Cha026","DG",5,0,10,1,36,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_390","2019Cha026","DG",0,0,10,1,33,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",2,"2019Cha026_1_926","2019Cha026","DG",5,0,10,1,47,"Between",-0.176470596124144,0.497791448719558
"2019Cha026_1",3,"2019Cha026_1_404","2019Cha026","DG",0,0,10,0,20,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_411","2019Cha026","DG",0,0,10,0,27,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_921","2019Cha026","DG",0,0,10,0,31,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_445","2019Cha026","DG",0,0,10,1,49,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_409","2019Cha026","DG",5,0,10,1,26,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_929","2019Cha026","DG",5,0,10,0,30,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_889","2019Cha026","DG",5,0,10,1,61,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_981","2019Cha026","DG",0,0,10,1,33,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_886","2019Cha026","DG",5,0,10,1,45,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_905","2019Cha026","DG",0,0,10,1,38,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_454","2019Cha026","DG",9,0,10,0,26,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_391","2019Cha026","DG",5,0,10,0,50,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_943","2019Cha026","DG",2,0,10,0,54,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_974","2019Cha026","DG",5,0,10,0,29,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_469","2019Cha026","DG",8,0,10,1,56,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_413","2019Cha026","DG",0,0,10,0,20,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_920","2019Cha026","DG",0,0,10,1,44,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_441","2019Cha026","DG",4,0,10,1,34,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_960","2019Cha026","DG",0,0,10,1,31,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_893","2019Cha026","DG",3,1,10,0,38,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_395","2019Cha026","DG",5,0,10,0,23,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_439","2019Cha026","DG",2,0,10,1,27,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_913","2019Cha026","DG",8,0,10,1,28,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_926","2019Cha026","DG",5,0,10,1,47,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_390","2019Cha026","DG",0,0,10,1,33,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_434","2019Cha026","DG",2,0,10,1,45,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_388","2019Cha026","DG",5,0,10,0,44,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_961","2019Cha026","DG",5,0,10,1,24,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_423","2019Cha026","DG",0,0,10,0,18,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_396","2019Cha026","DG",5,0,10,0,27,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_940","2019Cha026","DG",0,0,10,0,47,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_422","2019Cha026","DG",0,0,10,1,24,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_997","2019Cha026","DG",5,0,10,0,33,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_462","2019Cha026","DG",10,0,10,1,37,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_436","2019Cha026","DG",5,0,10,0,28,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_976","2019Cha026","DG",5,0,10,1,44,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_992","2019Cha026","DG",5,0,10,1,36,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_885","2019Cha026","DG",10,0,10,0,28,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_987","2019Cha026","DG",0,0,10,0,51,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_897","2019Cha026","DG",0,0,10,0,27,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_900","2019Cha026","DG",5,0,10,1,29,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_984","2019Cha026","DG",5,0,10,1,36,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_1003","2019Cha026","DG",5,0,10,1,40,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_950","2019Cha026","DG",4,0,10,1,33,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_983","2019Cha026","DG",0,0,10,0,64,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_463","2019Cha026","DG",5,0,10,0,20,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_957","2019Cha026","DG",5,0,10,0,34,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_914","2019Cha026","DG",3,1,10,1,32,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_459","2019Cha026","DG",5,0,10,1,31,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_923","2019Cha026","DG",5,0,10,0,28,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_955","2019Cha026","DG",3,1,10,1,31,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_456","2019Cha026","DG",0,0,10,0,19,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_419","2019Cha026","DG",5,0,10,1,31,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_477","2019Cha026","DG",0,0,10,0,27,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_948","2019Cha026","DG",0,0,10,0,34,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",3,"2019Cha026_1_990","2019Cha026","DG",5,0,10,1,44,"Between",0.00588235346709986,0.417484432165314
"2019Cha026_1",4,"2019Cha026_1_920","2019Cha026","DG",0,0,10,1,44,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_459","2019Cha026","DG",5,0,10,1,31,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_897","2019Cha026","DG",0,0,10,0,27,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_961","2019Cha026","DG",5,0,10,1,24,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_439","2019Cha026","DG",2,0,10,1,27,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_885","2019Cha026","DG",10,0,10,0,28,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_929","2019Cha026","DG",5,0,10,0,30,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_411","2019Cha026","DG",0,0,10,0,27,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_390","2019Cha026","DG",0,0,10,1,33,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_419","2019Cha026","DG",5,0,10,1,31,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_413","2019Cha026","DG",0,0,10,0,20,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_477","2019Cha026","DG",0,0,10,0,27,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_454","2019Cha026","DG",9,0,10,0,26,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_469","2019Cha026","DG",8,0,10,1,56,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_921","2019Cha026","DG",0,0,10,0,31,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_893","2019Cha026","DG",3,0,10,0,38,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_981","2019Cha026","DG",0,0,10,1,33,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_441","2019Cha026","DG",4,1,10,1,34,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_445","2019Cha026","DG",0,0,10,1,49,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_391","2019Cha026","DG",5,0,10,0,50,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_905","2019Cha026","DG",0,0,10,1,38,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_923","2019Cha026","DG",5,0,10,0,28,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_914","2019Cha026","DG",3,0,10,1,32,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_456","2019Cha026","DG",0,0,10,0,19,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_900","2019Cha026","DG",5,0,10,1,29,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_409","2019Cha026","DG",5,0,10,1,26,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_984","2019Cha026","DG",5,0,10,1,36,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_423","2019Cha026","DG",0,0,10,0,18,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_396","2019Cha026","DG",5,0,10,0,27,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_889","2019Cha026","DG",5,0,10,1,61,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_462","2019Cha026","DG",10,0,10,1,37,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_940","2019Cha026","DG",0,0,10,0,47,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_886","2019Cha026","DG",5,0,10,1,45,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_955","2019Cha026","DG",3,0,10,1,31,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_436","2019Cha026","DG",5,0,10,0,28,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_990","2019Cha026","DG",5,0,10,1,44,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_987","2019Cha026","DG",0,0,10,0,51,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_948","2019Cha026","DG",0,0,10,0,34,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_434","2019Cha026","DG",2,0,10,1,45,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_388","2019Cha026","DG",5,0,10,0,44,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_997","2019Cha026","DG",5,0,10,0,33,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_983","2019Cha026","DG",0,0,10,0,64,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_960","2019Cha026","DG",0,0,10,1,31,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_395","2019Cha026","DG",5,0,10,0,23,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_1003","2019Cha026","DG",5,0,10,1,40,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_463","2019Cha026","DG",5,0,10,0,20,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_976","2019Cha026","DG",5,0,10,1,44,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_992","2019Cha026","DG",5,0,10,1,36,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_950","2019Cha026","DG",4,1,10,1,33,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_974","2019Cha026","DG",5,0,10,0,29,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_943","2019Cha026","DG",2,0,10,0,54,"Between",0.264705888488713,0.38855442998398
"2019Cha026_1",4,"2019Cha026_1_957","2019Cha026","DG",5,0,10,0,34,"Between",0.264705888488713,0.38855442998398
